"","0h_01","0h_02","0h_03","0h_04","0h_05","0h_06","4h_01","4h_02","4h_03","4h_04","4h_05","4h_06","24h_01","24h_02","24h_03","24h_04","24h_05","24h_06"
"D3Z687",26.49744034,26.34085846,26.78967476,26.71187782,23.68582535,26.6458149,26.61764908,26.46883392,26.58218956,26.50081635,26.46154594,26.3167057,25.0448494,24.43614006,26.51926422,26.61582565,26.66627884,26.45117378
"D3Z6W2",26.0792408,25.92908669,25.97447586,25.9025135,23.45907593,26.01002884,24.94160271,25.80729866,26.15011787,25.87794876,26.16396141,25.86504745,25.88359833,26.29881668,26.20271492,25.44347191,24.46363831,26.48635674
"D3Z6W7",24.88194275,25.10928726,23.47509956,24.79253197,24.89309883,24.95033646,24.23218155,24.63333893,24.73192787,24.79270744,23.61246109,24.94794846,25.491642,26.09787941,24.78516579,24.63191986,24.73105049,24.75192261
"D3Z709",24.89938164,23.43851089,24.42202187,24.69229126,25.17480469,26.90414619,25.38821983,24.68924713,24.85824394,25.22735023,27.74765587,25.70969772,28.22283173,24.96522331,24.03350067,27.90884781,27.93797874,24.62850952
"D3Z780",26.44273567,26.47037125,25.52124214,25.98418045,24.16227722,25.57931519,26.43326187,26.34921837,26.89919853,26.6807003,26.63630295,26.59306145,26.03743553,26.27852631,26.15284538,25.79300308,25.9413414,25.76640701
"D3Z7C0",27.34070396,27.39222908,27.11217308,27.40559959,27.50271416,27.77498627,27.48707771,27.13418198,27.36569595,27.11366463,27.59398842,27.28489113,27.81805801,27.71227264,27.63872147,27.41635132,27.71515656,27.63228607
"D3Z7E6",25.99931526,26.25376701,25.92166138,24.38679123,25.29954529,25.15354538,25.94310951,25.98326683,25.41454506,26.11191559,25.66226196,25.89552879,25.69070435,25.26083565,25.46883392,25.83759308,25.77077293,25.76988983
"D3Z7P3",24.94392204,24.03087425,25.96382332,24.20459175,25.29909706,24.53103447,24.9833622,26.09277153,26.31787872,24.49594688,25.31461525,24.80979729,26.48931503,26.56419945,26.63145256,26.04944992,26.39312935,23.52025032
"D3Z7P3-2",27.84200096,27.83954048,28.20177078,27.8272953,27.84397888,28.10629463,27.88285255,28.12543869,27.79209709,28.04405975,27.50438309,27.88605499,27.893713,28.15894318,28.08491707,27.84086227,27.96966362,27.8904686
"D3Z7Q2",27.47961998,27.27124023,27.46839905,27.58763504,27.43061638,27.45144081,27.1627903,27.34146881,27.48999023,27.27373123,27.60710144,27.0940609,27.20022774,26.99647331,27.23635292,26.94837761,27.02453613,26.78031731
"D3Z7V3",24.11627007,26.15112495,25.86221123,25.93876457,25.84885788,24.51629639,24.17776871,26.41283607,26.12797928,25.25342751,26.11479759,26.03399658,26.14337921,26.16691208,26.29824066,25.78511429,26.03735161,26.2550106
"D3Z7X0",26.59860992,25.25338173,26.37545776,26.6904583,26.6315918,26.31359673,26.03871155,26.36946297,26.4852829,25.95262718,26.32632256,26.13394737,26.67114639,26.91798019,26.74880791,26.54629326,25.55773544,24.28367805
"D5MCW4",27.00592422,26.9207077,26.71174812,26.77454758,23.80430412,26.99830437,27.12465096,27.30608559,26.96510124,27.19769859,27.1899929,27.09778214,27.15971375,27.15431595,26.96939087,27.09365845,27.19046402,27.17455292
"D6RFQ2",27.31570435,26.93325806,27.17816734,27.04291344,27.37002754,27.10998535,26.57211685,27.19338226,27.26078224,27.22931099,26.8894825,26.91444778,24.57921982,26.56716347,24.03459549,23.97629166,26.4058094,26.51666641
"D6RFU9",27.84816551,24.69324303,27.55083466,25.43704796,27.53948975,28.10679436,27.65846825,28.15904045,27.67673874,27.63457298,27.322855,27.94754028,25.17638397,24.30786896,27.09204483,24.97951889,27.58427048,26.50298691
"F6WM75",26.15748024,25.34404182,26.09045029,26.08897591,24.32608604,26.02552986,26.17829895,25.7863121,26.04255867,24.54860115,26.25046349,26.03246307,26.20849228,25.90699196,26.15763474,25.38788414,24.70312309,26.07795906
"E9Q6Q8",24.37290573,26.85578728,26.42343712,23.65725327,24.19491196,25.5518589,26.57525253,25.80788231,26.46168709,26.49641991,26.66871452,24.88381004,26.59220695,24.57844734,24.49854088,24.92172432,24.3550148,24.13888931
"Q8R143",24.89036942,25.77804756,29.48296928,24.90288544,24.66905022,29.40177917,29.43133545,29.71094322,29.64184189,29.69826317,24.03637314,29.79918671,24.26945114,29.98739243,25.45433617,25.01868057,29.86153793,29.61166382
"E0CXD9",27.42981911,27.38780022,27.50066376,27.40088463,27.84313965,27.66132545,27.34435081,27.86088562,27.99410057,28.1438942,27.43714142,28.07907867,27.7137146,27.1837616,27.43340492,27.80722618,27.46021843,27.50960159
"E0CYH0",24.69176292,25.74606705,24.67399406,25.8651886,26.26418686,26.05295753,24.79589462,24.55322266,25.53118324,24.74518967,24.40400887,25.33563423,25.54485703,25.33998108,24.91776085,25.02550125,24.19532394,24.62463951
"Q545L9",27.91945839,28.02917862,28.08937073,27.75002289,27.88750839,27.86950111,28.1357975,28.30916977,28.33530426,28.40936661,27.94971275,28.14802361,27.9797287,28.04630089,28.18593597,28.03049469,28.34916878,27.93820381
"E0CZE0",25.44423676,24.03640938,26.08810616,24.85748863,24.96441841,24.65641022,26.13965607,26.11108017,24.8551712,26.25515556,26.21172714,25.97338104,24.46045113,26.22617149,25.82791328,26.05730247,24.57765579,26.21571159
"E9PU93",24.49354553,25.90097809,26.30358124,24.71933746,25.4084568,26.18357086,26.40511131,26.14293098,26.20612907,25.13760376,24.9899025,26.08145714,24.70896721,24.77772522,24.49606705,25.19791603,26.17398071,25.83871651
"Q6KAM6",24.80879211,25.68852043,25.18662071,23.50198936,24.91259575,24.15973473,24.44385529,25.63012123,25.83590889,25.69689178,25.37229347,26.35573578,25.18554115,24.45106316,25.8604126,24.14374733,25.76557159,25.08859444
"Q05BM5",25.34443092,26.67128181,26.66532898,26.72533417,26.39648247,26.32663155,26.32635689,26.48724747,26.36996078,26.50919342,26.48609543,26.5583725,26.29417801,26.63478088,26.55794907,26.58190155,26.42898941,26.43115997
"Q6KAP1",25.26826096,25.41969872,25.12748337,25.09921837,24.67702484,25.46166992,25.14806175,23.49804878,25.38228416,24.97022438,23.95632935,25.48009682,23.79491806,24.43974686,24.62204552,24.71453094,24.95401382,24.66913986
"E9PV14",26.26576233,25.83694267,25.67925072,25.94315338,25.49616051,25.73029327,25.23249817,25.55356216,25.52656555,24.41589928,24.67565346,25.37742805,24.69975853,25.49594688,24.81648445,25.59522629,24.22377014,25.08390045
"O35143",29.56201744,29.49508858,29.95850754,29.86645317,29.36427689,29.47778702,29.1138134,29.68613815,29.27279854,29.72890663,29.30502129,29.43745995,29.70178604,29.29797745,29.30151558,29.22788811,29.41840363,29.24265862
"E9PVA8",27.41948891,27.39517403,27.33696556,27.21687889,27.06465912,27.28709602,27.47103691,27.55076218,27.54605675,27.7380867,27.39288521,27.59085083,27.37823868,27.41328812,27.56311035,27.44852829,27.52432442,27.59818268
"Q6NZJ6",28.33244705,28.2321949,28.4034462,28.28533363,28.25331688,28.37335014,28.53575134,28.63187027,28.50119591,28.81289673,28.41457748,28.69968605,28.18593597,28.40051842,28.49106026,28.38311005,28.46127319,28.34070396
"E9PVP3",26.78031731,26.40069008,26.7522583,26.44137573,26.36669731,27.03883743,26.18989944,26.87958527,26.3994503,26.64044571,26.509058,26.86396027,26.98065567,26.8089447,26.23410606,24.55986977,26.57283974,26.46377563
"E9Q175",25.16279411,24.3012104,25.41215706,24.35336494,24.47522163,25.49347687,25.2174511,24.31304741,25.42543983,25.29829216,25.07777596,26.11942673,24.28466988,25.5564003,25.34472275,24.92177963,24.32519341,24.70890808
"E9PVX6",27.89469528,27.86938286,27.93376541,27.89087486,28.01456833,28.0812645,27.80667305,27.83857918,27.7881813,27.57701111,27.82535553,27.68257713,27.64051437,27.66959381,27.72682953,27.50013351,27.61287689,27.3499279
"E9PW15",26.61175156,26.33619881,26.54018593,26.80906677,26.65785408,26.90529442,26.11777115,26.30572128,25.86625099,25.97276688,26.22322655,26.26633263,26.04597664,26.06808853,26.23375893,25.75396729,25.6650219,26.10425568
"Q6PJ87",27.08009529,26.80279541,26.99172401,26.99808884,27.21789551,27.09968948,27.02305603,27.15479851,27.14763451,27.02675438,27.03023148,27.09416199,27.03622055,27.24072647,26.93269539,27.19966698,27.14374924,27.21020317
"E9PWG6",26.77831268,26.69882584,26.80943489,26.88005257,26.7092514,26.91923141,26.94592476,26.94859886,27.10249519,27.27391052,26.77605438,27.04270363,26.99808884,27.15276909,26.96510124,26.77705956,26.90873337,26.74213982
"E9PWQ3",28.15851021,28.340662,28.20578384,28.27812576,28.38009834,28.10329628,28.12996483,28.17902184,28.11346626,27.88110352,28.12144279,28.0287056,28.13251686,28.20582962,28.36894608,28.11971283,28.33189392,28.17378998
"E9Q585",25.8335247,26.07938385,25.43006897,25.10984802,25.0597496,26.6477356,26.46645546,26.33990669,26.65417099,26.16173363,24.36902428,26.31105042,24.65051842,26.17731094,24.14685059,25.25976372,25.02844238,24.71937943
"E9Q705",27.73363304,27.48385429,27.50081635,27.56543541,27.22075844,27.5111866,27.78737068,27.73369789,27.53838158,28.08633614,27.37476158,27.62505531,27.64663887,27.84511566,27.84667206,27.53341293,27.5297699,27.56630707
"E9PXX7",29.43175316,29.42352104,29.49346733,29.50157547,29.55501175,29.53242874,29.46845627,29.35795975,29.28870201,29.30536842,29.46388626,29.55548668,29.55808067,29.43940353,29.545578,29.5040226,29.62153244,29.51290131
"F8VPX1",27.23835945,27.43801498,27.48323822,27.33849716,27.26284409,27.44616508,27.39550209,27.41433525,27.38146019,27.39280319,27.40055847,27.3801384,27.23954391,27.24008942,27.20433807,27.18395042,27.32971382,27.20181656
"E9PY48",26.17597961,26.1272316,25.87283897,25.10505867,26.10171318,26.30051231,26.25423622,25.92908669,26.05573082,26.0092392,26.07120132,25.62176132,25.67470741,25.68388939,25.34573746,25.45481682,25.77329063,24.05903244
"E9PYF1",27.01659012,26.62477684,26.83569145,26.73298645,26.85733032,26.86632156,27.26543999,27.22379875,26.96245575,27.44047165,27.16067505,27.18574715,27.1314373,27.35682678,27.17864227,27.30199432,27.19666862,27.03538132
"E9PYH2",27.50710869,27.60653687,27.46544266,27.52969551,27.27364349,27.56529045,27.61589622,27.54495239,27.40624809,27.66817284,27.5051403,27.51833344,27.54590988,27.81476212,27.55574226,27.42846298,27.74297523,27.61638641
"E9PZ00",32.42031097,32.39017868,32.50196838,32.34186172,32.39874268,32.6119957,32.58203888,32.65682983,32.43397903,32.43427658,32.55181122,32.61776352,32.8594017,32.8091011,32.70274734,32.61162186,32.7143631,32.81776047
"G3X9T8",25.22875977,26.21417427,26.96576309,26.40968323,26.18933296,26.82006836,26.88809013,26.88855362,26.61371994,26.35954285,26.19281769,26.74316788,27.04978371,27.17693138,27.03307152,26.74560547,26.87946892,27.19300461
"E9PZF0",31.98881531,32.01381683,31.91694832,31.75066948,31.63001251,31.88885117,32.32375336,32.19542313,32.06564331,32.2201767,32.17277527,32.09920502,31.88703728,31.90752411,31.89857864,31.99044037,31.92050171,32.01278687
"Q9CSS1",26.20625877,26.14487648,26.56674194,26.12307167,26.27072334,26.52101707,26.00378227,26.45167732,25.98135185,26.47371864,26.54093933,26.24575806,26.20020866,25.7654705,24.47583389,24.03203773,26.14875984,26.10221481
"E9Q137",28.47880936,28.51739502,28.70990944,28.57744217,28.4680481,28.68762398,28.49464989,28.34739494,28.64068604,28.17383766,28.41469955,28.4173584,28.51303291,28.50574493,28.41369057,28.40190125,28.51547813,28.46548271
"E9Q179",27.837677,27.93032837,28.11013412,28.10349655,28.01972008,27.98185349,27.80150223,27.95315933,27.93725014,27.95670891,27.91832161,27.90334129,27.86950111,27.73414993,27.94698334,27.81286621,27.73976135,27.71187782
"E9Q199",25.28310394,25.47127151,25.54161835,24.69214249,25.44354248,25.70168495,25.856287,25.6959362,25.73670578,25.36004639,25.21874619,25.49515343,25.42560005,26.02789307,25.4505291,24.82440376,25.00974464,26.0298748
"E9Q1G8",29.41001511,29.44847107,29.6925869,29.39282227,29.33634758,29.30606461,29.64546967,29.58799362,29.5710907,29.86478615,29.76681328,29.832798,29.29405975,29.41530418,29.49027634,29.43545341,29.5516777,29.71698761
"E9Q1P8",26.17717743,26.66152954,26.37124062,26.30511284,26.29491425,26.0872364,26.68043137,26.62672806,26.84720802,27.15923309,25.98391914,26.71227264,25.72122002,24.05409241,26.0782032,24.74007034,26.0105629,24.16838074
"E9Q1S3",27.12317085,26.84804535,27.08891487,26.97989273,26.71187782,27.04239082,27.41005516,27.40989304,27.15894318,27.53326416,27.17778587,27.56608963,26.87677765,26.71096039,26.91718292,26.93853951,27.10908699,26.97103691
"Q6P7V9",27.80488968,27.8727932,27.89174461,27.85275459,27.74733543,27.97880173,27.83737755,27.89116478,27.99469376,27.96184921,27.99318314,27.8296566,27.95487976,27.85988045,28.03144264,27.96741295,27.97054291,27.9570961
"E9Q317",27.80968094,28.04160881,28.14564514,27.75951385,27.93185043,28.20718002,27.87636757,27.83936119,27.67815018,27.689991,27.60229492,27.94670486,27.59348869,27.57564163,27.62498665,27.47429085,27.56376457,27.55968666
"E9Q3E1",26.75811768,26.93674469,26.77228355,26.95881081,27.1794014,26.73427963,27.18546295,27.64471436,27.59113693,27.5002079,26.96554184,27.10259438,26.85126686,26.26166153,26.16721916,26.63450241,26.81433296,26.66397285
"Q80WR0",26.93988419,26.75340652,27.14918709,26.62002945,26.56858444,27.21122551,26.87126541,26.89191818,26.72338295,26.69112396,26.891222,26.90334129,26.78494072,26.80451965,26.71947098,26.40111351,26.77341652,26.70213318
"Q3TQZ8",24.65448952,26.65430832,27.12050438,24.62742233,25.03526878,26.81188583,26.70345497,24.76330376,24.87757874,24.32389832,24.81383705,26.72181892,23.16942978,24.42906189,25.26488876,24.72052193,24.96319962,25.50838089
"E9Q3Q6",27.08080673,26.88529968,27.30695534,26.72936058,27.16154099,27.21549034,27.12966919,27.30973244,26.98304939,26.80501175,26.85329056,26.91250801,26.81164169,26.91193581,26.49619102,24.92659378,26.53787804,24.53135872
"Q3THX5",26.42560005,26.43021774,26.49970627,26.39163971,26.24825668,26.40368271,27.0489521,26.91456223,27.01201248,27.26105118,26.99593353,27.02833557,26.69763374,26.62142754,26.82735634,26.94859886,26.85031319,26.89700699
"E9Q411",25.87041855,25.85336113,26.17090988,25.87072372,25.97729492,26.15520287,25.71221924,25.85188484,26.05951118,25.77087402,25.61068344,25.59701729,25.60681915,25.68120956,25.84978867,25.55602074,25.88315582,24.94610214
"E9Q421",25.8420372,25.64474106,25.95982742,25.84539223,24.95051193,25.80931282,25.76167107,25.65283203,25.57911301,25.7356987,25.68728447,25.33135414,25.66952515,25.48855019,25.8442421,25.57010651,25.65132713,25.3883419
"E9Q481",23.3976326,25.15147209,24.95238113,24.68026161,25.08545494,24.99278259,25.08849144,24.71800804,25.2062397,24.58023453,24.75821877,25.35346603,24.81592178,26.19132996,24.9550724,25.44727707,24.64608574,24.77314377
"E9Q4Z2",26.22543526,23.99407578,25.31908417,24.06829453,24.84938049,24.8811779,25.09160042,26.41117096,24.7509861,24.80177116,24.38457489,24.45707321,26.61161232,26.58319473,26.94033241,26.97858429,26.57113266,24.13200951
"E9QNH6",27.33543205,27.2003212,27.13437843,27.25853729,27.23443604,27.20293808,27.19338226,27.09958839,27.29754066,26.93719292,27.21456337,27.21965027,27.36377716,27.03422737,27.23406982,27.09264946,27.19046402,27.1366291
"Q3T9V8",27.17025948,27.04447746,27.19159508,26.87067795,26.75302315,27.2810936,27.69544411,27.52962112,27.57499123,27.92082024,27.37094307,27.60604286,27.34781647,27.59028053,27.40243149,27.28162384,27.46886444,27.40730286
"Q8K0Z5",24.77211952,24.75082207,24.47292328,24.85979462,24.61151123,24.92191505,24.75603676,25.4236908,25.05288506,24.49772644,26.13830948,26.24501419,25.78573799,25.28298378,26.43790436,25.00758743,24.37577438,26.33670998
"E9Q5K9-3",25.9598732,26.1827755,26.28429222,26.22400093,26.14505196,25.95415878,25.95031357,26.16267395,26.04468536,26.26110458,25.58236122,26.28325081,25.82582855,25.79887199,25.74916649,25.64215469,25.69532585,25.82230759
"E9Q616",31.07176018,30.98807144,31.35052872,30.81596756,31.04270363,31.34820747,31.35772896,31.34635925,31.10911179,31.34493256,31.06426048,31.52435303,31.15110016,31.31575966,31.28829575,31.10886383,31.28972435,31.227108
"E9Q6E5",27.87636757,28.06357956,28.11262131,27.95321465,27.98836899,28.13824081,27.91119385,27.89608192,27.96779633,27.94971275,27.79122734,28.03422737,27.59242058,27.54863167,27.64890289,27.58999443,27.70391655,27.66227722
"Q3UHW0",24.44534683,24.73472595,24.33734894,24.28543854,24.17565346,25.74185753,25.77788544,25.53792191,25.6746521,25.77185631,24.49092484,24.66333961,24.17799377,25.68904495,24.8481884,24.96915054,25.33942032,25.62170601
"E9Q6R7",27.69165611,27.56920815,27.61659813,27.5421505,27.53125763,27.64739418,27.68338013,27.66044235,27.567976,27.53556633,27.51622963,27.54657364,27.63270187,27.64120293,27.56332779,27.51885796,27.61322784,27.52462387
"E9Q718",29.62836266,29.72245407,29.92280769,29.78497124,29.67207527,29.63129807,30.058918,29.91498947,29.75082207,29.78565788,29.78775978,29.97773743,29.85154915,29.86032295,29.83266258,29.79595566,29.85066986,29.90813255
"E9Q7G0",28.44181824,28.42682457,28.45049667,28.52342796,28.5583725,28.58068085,28.29596519,28.26976967,28.42838287,28.19206429,28.3492527,28.29118729,28.60062981,28.52828026,28.47834778,28.40007019,28.53752899,28.51412392
"E9Q800",25.13551521,25.69358826,25.15841866,24.12603188,25.73204613,25.75255585,24.19844246,24.96925735,25.03216553,24.13991737,24.72493553,23.76366234,26.28873253,25.89481163,24.14262009,24.65478516,25.921978,24.70009232
"P30999",26.73647308,26.90058136,26.73505402,26.54750061,26.77580261,26.68685722,26.53923988,26.57974625,26.5917778,26.56149292,26.60201263,26.47900391,26.60385323,26.76078415,26.74162674,26.95925331,26.77026749,26.80439758
"E9Q912-2",26.79637337,26.80156326,26.54151535,26.42839813,26.37928009,26.51932335,26.81653214,26.94178963,26.65539932,27.00731468,26.95371437,26.94010925,26.22307968,26.3653965,26.33544922,26.23237038,26.48511314,26.00056267
"Q811D0-3",27.09012794,27.13985252,27.21752548,26.94670486,27.14938164,27.19102859,27.43991852,27.12248039,26.82796097,26.91809273,26.58075333,27.29622841,26.87888336,26.85993958,26.19754982,26.20845604,26.51915932,25.65842628
"Q8BUE0",24.87431908,25.09942436,23.58834457,23.5120163,24.31944084,24.54270554,24.96341133,25.23596954,25.25882721,25.87591171,25.56086731,25.53931236,23.76307869,25.45976448,25.71263885,24.58311462,25.51875305,24.21630096
"E9QAE3",25.37979889,24.29849434,25.00041962,23.60919762,23.87293816,25.34560204,25.85276604,25.52013397,25.48280716,25.79213333,25.52303886,25.66579056,25.53359222,24.7448864,25.52784729,25.49600792,25.15426445,25.62569618
"Q5KU03",26.09788322,26.28105736,26.11569023,25.98826027,25.87764359,25.70588112,25.91015244,26.46853828,26.32853317,26.67599869,26.41425514,26.4321785,24.66867638,24.64551926,25.07347107,24.58874893,25.7727623,25.05596733
